fifa_version,short_name,overall,potential,age,league_name,club_name,nationality_name,pace,shooting,passing,dribbling,defending,physic
23,P. Kalulu,78,85,22,Serie A,Milan,France,80.0,50.0,68.0,69.0,79.0,75.0
23,P. Hincapié,78,85,20,Bundesliga,Bayer 04 Leverkusen,Ecuador,83.0,39.0,64.0,71.0,78.0,74.0
23,Evanilson,78,86,22,Liga Portugal,Porto,Brazil,74.0,76.0,63.0,76.0,25.0,72.0
23,G. Mamardashvili,78,84,21,La Liga,Valencia,Georgia,,,,,,
23,Pepe Reina,77,77,39,La Liga,Villarreal,Spain,,,,,,
23,B. Yılmaz,77,77,36,Eredivisie,Fortuna Sittard,Turkey,74.0,82.0,68.0,70.0,34.0,77.0
23,Nani,77,77,35,A-League,Melbourne Victory,Portugal,69.0,75.0,79.0,80.0,37.0,66.0
23,Negredo,77,77,36,La Liga,Cádiz,Spain,53.0,80.0,64.0,70.0,36.0,76.0
23,Jorge Molina,77,77,40,La Liga 2,Granada,Spain,33.0,82.0,67.0,67.0,41.0,70.0
23,S. Sirigu,77,77,35,Serie A,Napoli,Italy,,,,,,
23,A. Guardado,77,77,35,La Liga,Real Betis,Mexico,61.0,68.0,79.0,79.0,71.0,68.0
23,K. Gameiro,77,77,35,Ligue 1,Strasbourg,France,78.0,77.0,73.0,75.0,41.0,66.0
23,Willian,77,77,33,Premier League,Fulham,Brazil,75.0,76.0,77.0,80.0,49.0,53.0
23,S. Jovetić,77,77,32,Bundesliga,Hertha BSC,Montenegro,62.0,79.0,76.0,79.0,35.0,60.0
23,Sidnei,77,77,32,La Liga 2,Las Palmas,Brazil,68.0,56.0,63.0,63.0,76.0,82.0
23,D. Godín,77,77,36,Liga Profesional,Vélez Sarsfield,Uruguay,54.0,48.0,62.0,61.0,76.0,77.0
23,M. Sissoko,77,77,32,Ligue 1,Nantes,France,70.0,61.0,72.0,75.0,74.0,86.0
23,C. Stuani,77,77,35,La Liga,Girona,Uruguay,67.0,79.0,69.0,70.0,48.0,84.0
23,M. Balotelli,77,77,31,Super League,Sion,Italy,66.0,81.0,72.0,76.0,25.0,78.0
23,Montoro,77,77,34,La Liga 2,Real Oviedo,Spain,38.0,65.0,72.0,70.0,75.0,68.0
23,C. Kouyaté,77,77,32,Premier League,Nottingham Forest,Senegal,60.0,64.0,63.0,69.0,77.0,84.0
23,A. Dzyuba,77,77,33,Super Lig,Adana Demirspor,Russia,63.0,77.0,69.0,69.0,29.0,84.0
23,M. Suárez,77,77,34,Liga Profesional,River Plate,Argentina,75.0,76.0,75.0,83.0,47.0,69.0
23,Rochina,77,77,31,La Liga 2,Granada,Spain,68.0,77.0,78.0,80.0,54.0,66.0
23,G. Bou,77,77,32,Major League Soccer,New England,Argentina,76.0,79.0,69.0,76.0,33.0,71.0
23,J. Shelvey,77,77,30,Premier League,Newcastle United,England,40.0,71.0,80.0,72.0,62.0,74.0
23,Fidel,77,77,32,La Liga,Elche,Spain,72.0,72.0,77.0,75.0,54.0,64.0
23,De Marcos,77,77,33,La Liga,Athletic Club,Spain,78.0,64.0,73.0,72.0,72.0,76.0
23,Illarramendi,77,77,32,La Liga,Real Sociedad,Spain,42.0,69.0,76.0,76.0,75.0,67.0
23,P. Groß,77,77,31,Premier League,Brighton & Hove Albion,Germany,50.0,74.0,81.0,75.0,58.0,72.0
23,S. El Shaarawy,77,77,29,Serie A,Roma,Italy,86.0,74.0,74.0,78.0,46.0,61.0
23,L. Rodríguez,77,77,37,Liga Profesional,Colón,Argentina,67.0,79.0,76.0,83.0,43.0,70.0
23,C. Trimmel,77,77,35,Bundesliga,FC Union Berlin,Austria,72.0,65.0,73.0,68.0,74.0,80.0
23,Aitor,77,77,31,La Liga,Osasuna,Spain,,,,,,
23,R. Soriano,77,77,31,Serie A,Bologna,Italy,68.0,73.0,78.0,79.0,67.0,71.0
23,G. Pezzella,77,77,31,La Liga,Real Betis,Argentina,50.0,49.0,49.0,56.0,79.0,71.0
23,Hugo Mallo,77,77,31,La Liga,Celta de Vigo,Spain,64.0,39.0,68.0,67.0,75.0,73.0
23,R. Gikiewicz,77,77,34,Bundesliga,FC Augsburg,Poland,,,,,,
23,F. Lejeune,77,77,31,La Liga,Rayo Vallecano,France,52.0,57.0,62.0,64.0,77.0,72.0
23,D. Burn,77,77,30,Premier League,Newcastle United,England,47.0,33.0,65.0,63.0,77.0,80.0
23,Rodrigo,77,77,31,Premier League,Leeds United,Spain,77.0,77.0,76.0,78.0,45.0,69.0
23,J. Svensson,77,77,29,Super Lig,Adana Demirspor,Norway,81.0,60.0,70.0,75.0,72.0,81.0
23,F. Midtsjø,77,77,28,Super Lig,Galatasaray,Norway,76.0,63.0,76.0,77.0,72.0,78.0
23,A. Oxlade-Chamberlain,77,77,28,Premier League,Liverpool,England,80.0,74.0,76.0,81.0,67.0,74.0
23,N. Pallois,77,77,34,Ligue 1,Nantes,France,37.0,54.0,61.0,61.0,77.0,84.0
23,Vitolo,77,77,32,La Liga 2,Las Palmas,Spain,72.0,76.0,76.0,76.0,41.0,70.0
23,Cristian Tello,77,77,30,Major League Soccer,Los Angeles FC,Spain,89.0,72.0,74.0,76.0,48.0,61.0
23,B. Lecomte,77,77,31,La Liga,Espanyol,France,,,,,,
23,M. Icardi,77,77,29,Super Lig,Galatasaray,Argentina,62.0,77.0,64.0,72.0,35.0,68.0
23,M. Doherty,77,77,30,Premier League,Tottenham Hotspur,Republic of Ireland,68.0,65.0,73.0,73.0,74.0,75.0
23,David López,77,77,32,La Liga,Girona,Spain,50.0,58.0,68.0,65.0,78.0,75.0
23,A. Gomis,77,79,28,Ligue 1,Rennes,Senegal,,,,,,
23,D. Demme,77,77,30,Serie A,Napoli,Germany,56.0,47.0,74.0,75.0,73.0,72.0
23,Igor Coronado,77,77,29,Pro League,Al Ittihad,Brazil,80.0,75.0,75.0,82.0,49.0,61.0
23,P. Kadeřábek,77,77,30,Bundesliga,TSG Hoffenheim,Czech Republic,74.0,44.0,72.0,72.0,72.0,78.0
23,D. Suárez,77,77,34,La Liga,Getafe,Uruguay,69.0,69.0,72.0,73.0,75.0,75.0
23,C. Kramer,77,77,31,Bundesliga,Borussia Mönchengladbach,Germany,42.0,50.0,70.0,71.0,76.0,73.0
23,M. Batshuayi,77,77,28,Super Lig,Fenerbahçe,Belgium,74.0,78.0,59.0,76.0,33.0,73.0
23,K. Rekik,77,80,27,La Liga,Sevilla,Netherlands,64.0,39.0,60.0,63.0,76.0,75.0
23,M. Borjan,77,77,34,,,Canada,,,,,,
23,Alberto Moreno,77,77,29,La Liga,Villarreal,Spain,81.0,69.0,72.0,77.0,70.0,69.0
23,Z. Feddal,77,77,32,La Liga,Real Valladolid,Morocco,60.0,50.0,61.0,60.0,78.0,77.0
23,M. Livaja,77,77,28,1. HNL,Hajduk Split,Croatia,78.0,77.0,71.0,79.0,38.0,81.0
23,J. Ferri,77,77,30,Ligue 1,Montpellier,France,57.0,65.0,76.0,74.0,70.0,74.0
23,Y. Poulsen,77,77,28,Bundesliga,RB Leipzig,Denmark,78.0,71.0,67.0,74.0,56.0,82.0
23,Willian Arão,77,77,30,Super Lig,Fenerbahçe,Brazil,73.0,63.0,66.0,69.0,76.0,78.0
23,P. Mantalos,77,77,30,Super League,AEK Athens,Greece,73.0,69.0,78.0,78.0,55.0,63.0
23,A. Bakasetas,77,77,29,Super Lig,Trabzonspor,Greece,71.0,78.0,77.0,76.0,56.0,74.0
23,R. Saïss,77,77,32,Super Lig,Beşiktaş,Morocco,61.0,56.0,70.0,66.0,77.0,79.0
23,A. Thomasson,77,77,28,Ligue 1,Strasbourg,France,69.0,72.0,77.0,77.0,65.0,70.0
23,H. Mukhtar,77,78,27,Major League Soccer,Nashville SC,Germany,80.0,74.0,77.0,78.0,45.0,64.0
23,F. Schär,77,77,30,Premier League,Newcastle United,Switzerland,51.0,67.0,70.0,67.0,78.0,74.0
23,S. Al Dawsari,77,77,30,Pro League,Al Hilal,Saudi Arabia,84.0,73.0,69.0,81.0,52.0,79.0
23,K. Mbabu,77,77,27,Premier League,Fulham,Switzerland,83.0,51.0,66.0,71.0,73.0,81.0
23,Paulo Oliveira,77,77,30,Liga Portugal,Sporting Braga,Portugal,60.0,35.0,51.0,61.0,79.0,76.0
23,Emerson,77,77,27,Premier League,West Ham United,Italy,74.0,63.0,75.0,78.0,73.0,63.0
23,C. McGregor,77,77,29,Premiership,Celtic,Scotland,78.0,73.0,75.0,78.0,70.0,75.0
23,D. Alli,77,80,26,Super Lig,Beşiktaş,England,65.0,77.0,75.0,78.0,64.0,71.0
23,Bruma,77,77,27,Super Lig,Fenerbahçe,Portugal,90.0,71.0,69.0,83.0,32.0,63.0
23,S. Boufal,77,77,28,Ligue 1,Angers SCO,Morocco,79.0,71.0,75.0,84.0,30.0,56.0
23,D. Lazović,77,77,31,Serie A,Hellas Verona,Serbia,85.0,69.0,74.0,78.0,65.0,63.0
23,P. Max,77,77,28,Eredivisie,PSV,Germany,78.0,65.0,77.0,75.0,70.0,74.0
23,A. Djiku,77,79,27,Ligue 1,Strasbourg,Ghana,69.0,42.0,66.0,69.0,76.0,81.0
23,I. Toney,77,79,26,Premier League,Brentford,England,78.0,77.0,64.0,73.0,49.0,82.0
23,R. Bazoer,77,80,25,Eredivisie,AZ,Netherlands,71.0,68.0,77.0,78.0,73.0,77.0
23,L. Augustinsson,77,77,28,Premier League,Aston Villa,Sweden,64.0,62.0,77.0,74.0,74.0,70.0
23,S. Kritsyuk,77,77,31,Liga Portugal,Gil Vicente,Russia,,,,,,
23,A. Tameze,77,77,28,Serie A,Hellas Verona,France,72.0,65.0,73.0,79.0,78.0,75.0
23,F. Tait,77,77,29,Ligue 1,Rennes,France,70.0,71.0,76.0,79.0,67.0,67.0
23,J. Mojica,77,77,29,La Liga,Villarreal,Colombia,88.0,65.0,73.0,72.0,72.0,70.0
23,P. Díaz,77,77,27,Liga Profesional,River Plate,Chile,74.0,57.0,69.0,71.0,75.0,82.0
23,C. Izquierdoz,77,77,33,La Liga 2,Sporting Gijón,Argentina,50.0,54.0,54.0,54.0,78.0,82.0
23,D. Benedetto,77,77,32,Liga Profesional,Boca Juniors,Argentina,75.0,79.0,69.0,75.0,38.0,70.0
23,M. Casco,77,77,34,Liga Profesional,River Plate,Argentina,83.0,68.0,76.0,80.0,69.0,79.0
23,S. Widmer,77,77,29,Bundesliga,FSV Mainz 05,Switzerland,78.0,62.0,72.0,74.0,72.0,79.0
23,Ander Capa,77,77,30,La Liga,Athletic Club,Spain,79.0,64.0,74.0,74.0,73.0,85.0
23,I. Bebou,77,77,28,Bundesliga,TSG Hoffenheim,Togo,89.0,75.0,68.0,79.0,34.0,63.0
23,Danilo,77,77,30,Bundesliga,VfL Bochum 1848,Brazil,68.0,59.0,67.0,77.0,76.0,70.0
23,J. Beauguel,77,77,30,Pro League,Al Wahda,France,68.0,75.0,53.0,71.0,32.0,80.0
23,M. Simon,77,77,26,Ligue 1,Nantes,Nigeria,90.0,70.0,69.0,81.0,33.0,65.0
23,A. Blake,77,77,31,Major League Soccer,Philadelphia Union,Jamaica,,,,,,
23,M. Targett,77,78,26,Premier League,Newcastle United,England,69.0,47.0,72.0,72.0,74.0,69.0
23,M. Vecino,77,77,30,Serie A,Lazio,Uruguay,62.0,71.0,74.0,76.0,75.0,76.0
23,J. Denayer,77,79,27,,,Belgium,71.0,43.0,66.0,68.0,78.0,77.0
23,Y. Mina,77,79,27,Premier League,Everton,Colombia,37.0,54.0,59.0,58.0,78.0,77.0
23,D. Gray,77,78,26,Premier League,Everton,England,86.0,76.0,69.0,81.0,37.0,58.0
23,A. Živković,77,78,25,Super League,PAOK,Serbia,80.0,73.0,74.0,81.0,55.0,61.0
23,F. Honorat,77,78,25,Ligue 1,Brest,France,81.0,75.0,71.0,77.0,47.0,61.0
23,M. Oršić,77,77,29,1. HNL,Dinamo Zagreb,Croatia,88.0,80.0,71.0,75.0,56.0,61.0
23,N. Elvedi,77,81,25,Bundesliga,Borussia Mönchengladbach,Switzerland,70.0,39.0,64.0,68.0,78.0,78.0
23,L. Boyé,77,80,26,La Liga,Elche,Argentina,70.0,78.0,64.0,78.0,49.0,80.0
23,B. Embolo,77,80,25,Ligue 1,Monaco,Switzerland,84.0,75.0,70.0,74.0,51.0,82.0
23,M. Friedrich,77,79,26,Bundesliga,Borussia Mönchengladbach,Germany,63.0,41.0,57.0,53.0,79.0,76.0
23,Dani Ceballos,77,80,25,La Liga,Real Madrid,Spain,58.0,68.0,77.0,82.0,66.0,66.0
23,R. Aguilar,77,77,29,Ligue 1,Monaco,France,73.0,53.0,71.0,75.0,73.0,76.0
23,S. Lainer,77,77,29,Bundesliga,Borussia Mönchengladbach,Austria,74.0,63.0,67.0,70.0,73.0,80.0
23,Pedro Chirivella,77,80,25,Ligue 1,Nantes,Spain,59.0,54.0,73.0,74.0,70.0,70.0
23,M. Schwäbe,77,80,27,Bundesliga,FC Köln,Germany,,,,,,
23,Dyego Sousa,77,77,32,La Liga,Almería,Portugal,57.0,79.0,62.0,74.0,30.0,84.0
23,J. Andersen,77,80,26,Premier League,Crystal Palace,Denmark,52.0,50.0,68.0,64.0,77.0,80.0
23,J. Boga,77,80,25,Serie A,Atalanta,Côte d'Ivoire,85.0,73.0,72.0,81.0,37.0,63.0
23,M. Wolf,77,77,27,Bundesliga,Borussia Dortmund,Germany,83.0,71.0,71.0,74.0,66.0,77.0
23,G. Castrovilli,77,81,25,Serie A,Fiorentina,Italy,74.0,65.0,75.0,82.0,66.0,68.0
23,J. Butez,77,80,27,Jupiler Pro League,Antwerp,France,,,,,,
23,H. Diallo,77,78,27,Ligue 1,Strasbourg,Senegal,71.0,76.0,59.0,72.0,23.0,73.0
23,İ. Kahveci,77,78,26,Super Lig,Fenerbahçe,Turkey,74.0,71.0,79.0,80.0,58.0,65.0
23,A. Diallo,77,79,26,Bundesliga,RB Leipzig,Senegal,72.0,39.0,71.0,74.0,77.0,76.0
23,K. Iheanacho,77,79,25,Premier League,Leicester City,Nigeria,73.0,79.0,70.0,77.0,38.0,70.0
23,S. Mavididi,77,81,24,Ligue 1,Montpellier,England,88.0,76.0,69.0,77.0,28.0,68.0
23,B. Godfrey,77,85,24,Premier League,Everton,England,82.0,44.0,61.0,65.0,76.0,80.0
23,O. Boscagli,77,82,24,Eredivisie,PSV,France,73.0,49.0,74.0,74.0,77.0,75.0
23,Hwang Hee Chan,77,78,26,Premier League,Wolverhampton Wanderers,Korea Republic,81.0,75.0,70.0,78.0,28.0,70.0
23,Vitor Hugo,77,77,31,Super Lig,Trabzonspor,Brazil,66.0,33.0,45.0,50.0,79.0,80.0
23,A. Fulgini,77,80,25,Bundesliga,FSV Mainz 05,France,73.0,70.0,76.0,79.0,69.0,73.0
23,Gelson Martins,77,77,27,Ligue 1,Monaco,Portugal,90.0,70.0,69.0,81.0,51.0,59.0
23,M. Marega,77,77,31,Pro League,Al Hilal,Mali,89.0,76.0,65.0,68.0,39.0,89.0
23,R. Holding,77,79,26,Premier League,Arsenal,England,54.0,34.0,61.0,66.0,78.0,73.0
23,B. Henrichs,77,80,25,Bundesliga,RB Leipzig,Germany,71.0,53.0,72.0,76.0,74.0,70.0
23,K. Dolberg,77,81,24,La Liga,Sevilla,Denmark,71.0,80.0,67.0,76.0,30.0,68.0
23,Robert Sánchez,77,83,24,Premier League,Brighton & Hove Albion,Spain,,,,,,
23,R. Krunić,77,77,28,Serie A,Milan,Bosnia and Herzegovina,67.0,73.0,76.0,77.0,72.0,72.0
23,A. Disasi,77,82,24,Ligue 1,Monaco,France,50.0,28.0,51.0,55.0,77.0,82.0
23,C. Montes,77,82,25,,,Mexico,62.0,44.0,63.0,65.0,78.0,78.0
23,S. Serdar,77,81,25,Bundesliga,Hertha BSC,Germany,67.0,71.0,71.0,81.0,73.0,79.0
23,Leander Baia,77,77,34,Serie A,Atlético Mineiro,Brazil,76.0,48.0,69.0,75.0,74.0,70.0
23,Enzo Chissano,77,77,30,Serie A,Palmeiras,Brazil,79.0,62.0,71.0,70.0,74.0,69.0
23,Claudio Coíntra,77,77,26,Serie A,Palmeiras,Brazil,79.0,73.0,76.0,78.0,27.0,60.0
23,Wagner Laranjo,77,77,38,Serie A,Palmeiras,Brazil,67.0,72.0,75.0,73.0,74.0,76.0
23,Andeson Trigo,77,77,34,Serie A,Fluminense,Brazil,82.0,63.0,75.0,77.0,71.0,64.0
23,Jadsinho Mei,77,77,26,Serie A,Flamengo,Brazil,58.0,61.0,65.0,58.0,72.0,79.0
23,Rodrigo Vuarte,77,77,30,Serie A,Atlético Mineiro,Brazil,65.0,65.0,70.0,63.0,76.0,77.0
23,Victorio Jabim,77,77,26,Serie A,Palmeiras,Brazil,79.0,54.0,71.0,73.0,75.0,63.0
23,Vieirundinho,77,77,34,Serie A,Santos,Brazil,59.0,39.0,53.0,57.0,80.0,81.0
23,Murildo Kauê,77,77,22,Serie A,Palmeiras,Brazil,81.0,63.0,72.0,75.0,37.0,69.0
23,Sidney Pessinho,77,77,30,Serie A,Internacional,Brazil,69.0,62.0,74.0,69.0,76.0,80.0
23,A. Lookman,77,81,24,Serie A,Atalanta,England,85.0,73.0,68.0,82.0,29.0,60.0
23,T. Awoniyi,77,80,24,Premier League,Nottingham Forest,Nigeria,83.0,76.0,59.0,70.0,32.0,80.0
23,N. Dorsch,77,82,24,Bundesliga,FC Augsburg,Germany,72.0,72.0,74.0,78.0,73.0,73.0
23,U. Sadiq,77,82,25,La Liga,Real Sociedad,Nigeria,84.0,76.0,60.0,72.0,30.0,76.0
23,I. Diop,77,82,25,Premier League,Fulham,France,62.0,36.0,52.0,56.0,78.0,78.0
23,J. Harrison,77,80,25,Premier League,Leeds United,England,80.0,72.0,71.0,79.0,49.0,69.0
23,D. James,77,82,24,Premier League,Fulham,Wales,95.0,70.0,69.0,76.0,47.0,68.0
23,K. Tsimikas,77,80,26,Premier League,Liverpool,Greece,80.0,57.0,72.0,75.0,72.0,75.0
23,Isi Palazón,77,77,27,La Liga,Rayo Vallecano,Spain,84.0,73.0,72.0,80.0,39.0,63.0
23,R. Doan,77,83,24,Bundesliga,SC Freiburg,Japan,79.0,71.0,73.0,81.0,40.0,59.0
23,A. Vega,77,83,24,,,Mexico,80.0,75.0,75.0,80.0,32.0,74.0
23,M. Turner,77,80,28,Premier League,Arsenal,United States,,,,,,
23,R. Kristensen,77,82,24,Premier League,Leeds United,Denmark,80.0,67.0,71.0,72.0,73.0,82.0
23,S. Villa,77,78,26,Liga Profesional,Boca Juniors,Colombia,94.0,73.0,69.0,78.0,32.0,67.0
23,Bruno Viana,77,80,27,Super League,Wuhan Zall,Brazil,67.0,42.0,56.0,57.0,78.0,81.0
23,Gedson Fernandes,77,81,23,Super Lig,Beşiktaş,Portugal,79.0,74.0,75.0,78.0,71.0,75.0
23,V. Rosier,77,80,25,Super Lig,Beşiktaş,France,84.0,52.0,65.0,77.0,72.0,75.0
23,Z. Steffen,77,79,27,Championship,Middlesbrough,United States,,,,,,
23,Domingos Duarte,77,80,27,La Liga,Getafe,Portugal,52.0,35.0,58.0,53.0,79.0,78.0
23,W. Faes,77,82,24,Premier League,Leicester City,Belgium,59.0,38.0,55.0,58.0,78.0,77.0
23,I. Sarr,77,83,24,Championship,Watford,Senegal,94.0,76.0,67.0,80.0,22.0,67.0
23,Brais Méndez,77,80,25,La Liga,Real Sociedad,Spain,69.0,74.0,77.0,75.0,56.0,64.0
23,G. Maggiore,77,81,24,Serie A,Salernitana,Italy,74.0,62.0,71.0,76.0,72.0,72.0
23,S. Lukić,77,80,25,Serie A,Torino,Serbia,60.0,68.0,77.0,78.0,69.0,72.0
23,Davidson,77,77,31,Super League,Wuhan Three Towns,Brazil,81.0,75.0,71.0,80.0,41.0,74.0
23,V. Castellanos,77,82,23,La Liga,Girona,Argentina,78.0,77.0,68.0,73.0,41.0,76.0
23,M. Demiral,77,82,24,Serie A,Atalanta,Turkey,73.0,39.0,47.0,60.0,79.0,80.0
23,D. Zagadou,77,82,23,Bundesliga,VfB Stuttgart,France,58.0,34.0,61.0,51.0,78.0,80.0
23,Pepê,77,80,25,Liga Portugal,Porto,Brazil,85.0,66.0,68.0,80.0,32.0,53.0
23,Galeno,77,81,24,Liga Portugal,Porto,Brazil,90.0,72.0,66.0,82.0,32.0,66.0
23,M. Pessina,77,80,25,Serie A,Monza,Italy,72.0,71.0,75.0,77.0,71.0,71.0
23,D. Frattesi,77,86,22,Serie A,Sassuolo,Italy,79.0,69.0,76.0,80.0,65.0,69.0
23,M. Olivera,77,83,24,Serie A,Napoli,Uruguay,74.0,50.0,66.0,71.0,74.0,76.0
23,O. Skipp,77,84,21,Premier League,Tottenham Hotspur,England,65.0,47.0,68.0,71.0,75.0,71.0
23,Gorosabel,77,79,25,La Liga,Real Sociedad,Spain,75.0,46.0,71.0,72.0,75.0,67.0
23,L. Geertruida,77,85,21,Eredivisie,Feyenoord,Netherlands,80.0,52.0,68.0,73.0,76.0,77.0
23,P. Daka,77,83,23,Premier League,Leicester City,Zambia,90.0,78.0,60.0,75.0,24.0,70.0
23,M. Barrow,77,83,23,Serie A,Bologna,Gambia,84.0,75.0,69.0,78.0,31.0,63.0
23,B. Badiashile,77,85,21,Ligue 1,Monaco,France,61.0,47.0,67.0,60.0,78.0,76.0
23,I. Meslier,77,84,22,Premier League,Leeds United,France,,,,,,
23,Hugo Duro,77,84,22,La Liga,Valencia,Spain,75.0,76.0,67.0,76.0,44.0,67.0
23,De Frutos,77,80,25,La Liga 2,Levante,Spain,82.0,70.0,74.0,78.0,41.0,61.0
23,M. Lacroix,77,86,22,Bundesliga,VfL Wolfsburg,France,87.0,33.0,55.0,67.0,78.0,77.0
23,D. Undav,77,80,25,Premier League,Brighton & Hove Albion,Germany,68.0,80.0,71.0,75.0,32.0,76.0
23,M. Shaparenko,77,85,23,Premier League,Dynamo Kyiv,Ukraine,77.0,72.0,76.0,78.0,65.0,68.0
23,M. Salisu,77,85,23,Premier League,Southampton,Ghana,69.0,36.0,51.0,55.0,79.0,80.0
23,Eric García,77,84,21,La Liga,FC Barcelona,Spain,62.0,44.0,71.0,68.0,78.0,71.0
23,J. Teze,77,84,22,Eredivisie,PSV,Netherlands,81.0,48.0,65.0,68.0,77.0,79.0
23,M. Kilman,77,83,25,Premier League,Wolverhampton Wanderers,England,61.0,42.0,63.0,63.0,78.0,78.0
23,G. Reyna,77,86,19,Bundesliga,Borussia Dortmund,United States,78.0,71.0,74.0,82.0,36.0,71.0
23,Adrià Pedrosa,77,83,24,La Liga,Espanyol,Spain,90.0,60.0,69.0,78.0,70.0,73.0
23,Arthur Cabral,77,83,24,Serie A,Fiorentina,Brazil,73.0,77.0,63.0,73.0,31.0,78.0
23,A. Hložek,77,87,19,Bundesliga,Bayer 04 Leverkusen,Czech Republic,78.0,75.0,72.0,77.0,31.0,79.0
23,M. Camara,77,85,22,Ligue 1,Monaco,Mali,82.0,58.0,68.0,77.0,72.0,77.0
23,Bryan Gil,77,86,21,Premier League,Tottenham Hotspur,Spain,77.0,69.0,74.0,82.0,31.0,35.0
23,D. Hancko,77,85,24,Eredivisie,Feyenoord,Slovakia,78.0,61.0,69.0,70.0,77.0,79.0
23,G. Plata,77,86,21,La Liga,Real Valladolid,Ecuador,88.0,69.0,70.0,82.0,43.0,64.0
23,Tuta,77,82,22,Bundesliga,Eintracht Frankfurt,Brazil,70.0,49.0,65.0,70.0,77.0,76.0
23,K. Thuram,77,84,21,Ligue 1,Nice,France,74.0,69.0,74.0,77.0,75.0,77.0
23,Unai Vencedor,77,84,21,La Liga,Athletic Club,Spain,62.0,70.0,75.0,76.0,74.0,74.0
23,K. Koné,77,86,21,Bundesliga,Borussia Mönchengladbach,France,71.0,69.0,74.0,81.0,69.0,70.0
23,Iago,77,80,25,Bundesliga,FC Augsburg,Brazil,84.0,58.0,69.0,74.0,72.0,71.0
23,S. Dest,77,85,21,Serie A,Milan,United States,86.0,59.0,74.0,81.0,69.0,66.0
23,M. Ugarte,77,85,21,Liga Portugal,Sporting CP,Uruguay,72.0,63.0,71.0,77.0,73.0,76.0
23,N. Madueke,77,86,20,Eredivisie,PSV,England,90.0,71.0,68.0,82.0,36.0,62.0
23,Fábio Vieira,77,87,22,Premier League,Arsenal,Portugal,75.0,71.0,77.0,77.0,40.0,52.0
23,J. Kuchta,77,80,25,Fortuna Liga,Sparta Praha,Czech Republic,79.0,75.0,65.0,74.0,35.0,82.0
23,A. Pyatov,76,76,38,Premier League,Shakhtar Donetsk,Ukraine,,,,,,
23,J. Hart,76,76,35,Premiership,Celtic,England,,,,,,
23,F. Ribéry,76,76,39,Serie A,Salernitana,France,63.0,71.0,80.0,82.0,30.0,53.0
23,L. Biglia,76,76,36,Super Lig,İstanbul Başakşehir,Argentina,33.0,64.0,78.0,77.0,74.0,62.0
23,F. Quagliarella,76,76,39,Serie A,Sampdoria,Italy,61.0,80.0,74.0,78.0,30.0,61.0
23,M. Boselli,76,76,37,Liga Profesional,Estudiantes,Argentina,54.0,79.0,63.0,67.0,39.0,78.0
23,Falcao,76,76,36,La Liga,Rayo Vallecano,Colombia,51.0,77.0,67.0,74.0,41.0,67.0
23,L. De Silvestri,76,76,34,Serie A,Bologna,Italy,72.0,67.0,71.0,73.0,73.0,75.0
23,T. Krul,76,76,34,Championship,Norwich City,Netherlands,,,,,,
23,F. Forster,76,76,34,Premier League,Tottenham Hotspur,England,,,,,,
23,H. Moreno,76,76,34,,,Mexico,55.0,49.0,64.0,61.0,77.0,71.0
23,Miguel Veloso,76,76,36,Serie A,Hellas Verona,Portugal,44.0,70.0,82.0,76.0,65.0,67.0
23,Juan Mata,76,76,34,Super Lig,Galatasaray,Spain,49.0,71.0,80.0,79.0,36.0,42.0
23,S. Okaka,76,76,32,Super Lig,İstanbul Başakşehir,Italy,62.0,75.0,60.0,70.0,30.0,82.0
23,R. Vormer,76,76,34,Jupiler Pro League,Club Brugge,Netherlands,50.0,75.0,79.0,70.0,75.0,75.0
23,R. Nainggolan,76,76,34,Jupiler Pro League,Antwerp,Belgium,68.0,79.0,76.0,74.0,71.0,78.0
23,Diego Costa,76,76,33,Premier League,Wolverhampton Wanderers,Spain,66.0,77.0,63.0,72.0,46.0,82.0
23,S. Coleman,76,76,33,Premier League,Everton,Republic of Ireland,65.0,65.0,72.0,76.0,77.0,70.0
23,M. Gradel,76,76,34,Super Lig,Sivasspor,Côte d'Ivoire,78.0,77.0,71.0,79.0,42.0,63.0
23,M. Sakho,76,76,32,Ligue 1,Montpellier,France,40.0,35.0,64.0,55.0,75.0,81.0
23,Víctor Díaz,76,76,34,La Liga 2,Granada,Spain,70.0,56.0,68.0,66.0,77.0,75.0
23,S. Terodde,76,76,34,Bundesliga,Schalke 04,Germany,58.0,78.0,55.0,67.0,38.0,79.0
23,M. Moralez,76,76,35,Major League Soccer,New York City,Argentina,68.0,71.0,75.0,78.0,52.0,49.0
23,Ö. Toprak,76,76,32,Super Lig,Antalyaspor,Turkey,68.0,39.0,60.0,67.0,78.0,72.0
23,R. Cota,76,76,34,,,Mexico,,,,,,
23,P. van Aanholt,76,76,31,Super Lig,Galatasaray,Netherlands,83.0,68.0,72.0,75.0,72.0,73.0
23,G. Kakuta,76,76,31,Ligue 1,Lens,Congo DR,70.0,73.0,76.0,80.0,40.0,59.0
23,A. Ramsey,76,76,31,Ligue 1,Nice,Wales,51.0,71.0,78.0,79.0,65.0,62.0
23,M. Isla,76,76,34,Primera Division,Universidad Católica,Chile,77.0,54.0,73.0,75.0,72.0,73.0
23,A. Budimir,76,76,30,La Liga,Osasuna,Croatia,62.0,76.0,49.0,72.0,35.0,76.0
23,B. Dost,76,76,33,Eredivisie,FC Utrecht,Netherlands,44.0,78.0,56.0,64.0,46.0,75.0
